Gene_Id,Gene_Symbol,Gene_Description,Disease_Id,DiseaseName,PsychiatricDisorder,diseaseId,name,type,diseaseClassMSH,diseaseClassNameMSH,hpoClassId,hpoClassName,doClassId,doClassName,umlsSemanticTypeId,umlsSemanticTypeName,Approved symbol,HGNC ID,Approved name,NCBI gene ID,Ensembl gene ID,GENE,TARGET_NAME,TARGET_CLASS,SWISSPROT,ACT_VALUE,ACT_TYPE,ACT_SOURCE
5053,PAH,phenylalanine hydroxylase,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PAH,HGNC:8582,phenylalanine hydroxylase,5053,ENSG00000171759,PAH,Phenylalanine-4-hydroxylase,Enzyme,PH4H_HUMAN,5.400000095,Ki,IUPHAR
79728,PALB2,partner and localizer of BRCA2,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PALB2,HGNC:26144,partner and localizer of BRCA2,79728,ENSG00000083093,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
80025,PANK2,pantothenate kinase 2,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PANK2,HGNC:15894,pantothenate kinase 2,80025,ENSG00000125779,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
56666,PANX2,pannexin 2,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PANX2,HGNC:8600,pannexin 2,56666,ENSG00000073150,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55486,PARL,"presenilin associated, rhomboid-like",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PARL,HGNC:18253,presenilin associated rhomboid like,55486,ENSG00000175193,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5074,PAWR,"PRKC, apoptosis, WT1, regulator",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PAWR,HGNC:8614,pro-apoptotic WT1 regulator,5074,ENSG00000177425,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5080,PAX6,paired box 6,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PAX6,HGNC:8620,paired box 6,5080,ENSG00000007372,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55193,PBRM1,polybromo 1,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PBRM1,HGNC:30064,polybromo 1,55193,ENSG00000163939,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
27253,PCDH17,protocadherin 17,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PCDH17,HGNC:14267,protocadherin 17,27253,ENSG00000118946,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5100,PCDH8,protocadherin 8,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PCDH8,HGNC:8660,protocadherin 8,5100,ENSG00000136099,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5105,PCK1,phosphoenolpyruvate carboxykinase 1 (soluble),C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PCK1,HGNC:8724,phosphoenolpyruvate carboxykinase 1,5105,ENSG00000124253,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5116,PCNT,pericentrin,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PCNT,HGNC:16068,pericentrin,5116,ENSG00000160299,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5141,PDE4A,"phosphodiesterase 4A, cAMP-specific",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDE4A,HGNC:8780,phosphodiesterase 4A,5141,ENSG00000065989,PDE4A,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",Enzyme,PDE4A_HUMAN,5.976336082,IC50,DRUG MATRIX
5144,PDE4D,"phosphodiesterase 4D, cAMP-specific",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDE4D,HGNC:8783,phosphodiesterase 4D,5144,ENSG00000113448,PDE4D,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",Enzyme,PDE4D_HUMAN,6.78,IC50,CHEMBL
27115,PDE7B,phosphodiesterase 7B,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDE7B,HGNC:8792,phosphodiesterase 7B,27115,ENSG00000171408,PDE7B,"cAMP-specific 3',5'-cyclic phosphodiesterase 7B",Enzyme,PDE7B_HUMAN,6,IC50,CHEMBL
5159,PDGFRB,"platelet-derived growth factor receptor, beta polypeptide",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDGFRB,HGNC:8804,platelet derived growth factor receptor beta,5159,ENSG00000113721,PDGFRB,Platelet-derived growth factor receptor beta,Kinase,PGFRB_HUMAN,9.2,Kd,CHEMBL
149420,PDIK1L,PDLIM1 interacting kinase 1 like,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDIK1L,HGNC:18981,PDLIM1 interacting kinase 1 like,149420,ENSG00000175087,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10611,PDLIM5,PDZ and LIM domain 5,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDLIM5,HGNC:17468,PDZ and LIM domain 5,10611,ENSG00000163110,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5173,PDYN,prodynorphin,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDYN,HGNC:8820,prodynorphin,5173,ENSG00000101327,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5174,PDZK1,PDZ domain containing 1,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PDZK1,HGNC:8821,PDZ domain containing 1,5174,ENSG00000174827,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8682,PEA15,phosphoprotein enriched in astrocytes 15,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PEA15,HGNC:8822,proliferation and apoptosis adaptor protein 15,8682,ENSG00000162734,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
10400,PEMT,phosphatidylethanolamine N-methyltransferase,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PEMT,HGNC:8830,phosphatidylethanolamine N-methyltransferase,10400,ENSG00000133027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8863,PER3,period circadian clock 3,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PER3,HGNC:8847,period circadian regulator 3,8863,ENSG00000049246,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5824,PEX19,peroxisomal biogenesis factor 19,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PEX19,HGNC:9713,peroxisomal biogenesis factor 19,5824,ENSG00000162735,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8929,PHOX2B,paired-like homeobox 2b,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PHOX2B,HGNC:9143,paired like homeobox 2B,8929,ENSG00000109132,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55300,PI4K2B,phosphatidylinositol 4-kinase type 2 beta,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PI4K2B,HGNC:18215,phosphatidylinositol 4-kinase type 2 beta,55300,ENSG00000038210,PI4K2B,Phosphatidylinositol 4-kinase type 2-beta,Kinase,P4K2B_HUMAN,4.75,IC50,IUPHAR
5297,PI4KA,"phosphatidylinositol 4-kinase, catalytic, alpha",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PI4KA,HGNC:8983,phosphatidylinositol 4-kinase alpha,5297,ENSG00000241973,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
9463,PICK1,protein interacting with PRKCA 1,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PICK1,HGNC:9394,protein interacting with PRKCA 1,9463,ENSG00000100151,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5289,PIK3C3,"phosphatidylinositol 3-kinase, catalytic subunit type 3",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PIK3C3,HGNC:8974,phosphatidylinositol 3-kinase catalytic subunit type 3,5289,ENSG00000078142,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5290,PIK3CA,"phosphatidylinositol-4,5-bisphosphate 3-kinase, catalytic subunit alpha",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PIK3CA,HGNC:8975,"phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha",5290,ENSG00000121879,PIK3CA,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",Kinase,PK3CA_HUMAN,4.42,IC50,CHEMBL
65018,PINK1,PTEN induced putative kinase 1,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PINK1,HGNC:14581,PTEN induced kinase 1,65018,ENSG00000158828,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5305,PIP4K2A,"phosphatidylinositol-5-phosphate 4-kinase, type II, alpha",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PIP4K2A,HGNC:8997,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,5305,ENSG00000150867,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
79837,PIP4K2C,"phosphatidylinositol-5-phosphate 4-kinase, type II, gamma",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PIP4K2C,HGNC:23786,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma,79837,ENSG00000166908,PIP4K2C,Phosphatidylinositol 5-phosphate 4-kinase type-2 gamma,Kinase,PI42C_HUMAN,6,Kd,CHEMBL
5309,PITX3,paired-like homeodomain 3,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PITX3,HGNC:9006,paired like homeodomain 3,5309,ENSG00000107859,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
63876,PKNOX2,PBX/knotted 1 homeobox 2,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PKNOX2,HGNC:16714,PBX/knotted 1 homeobox 2,63876,ENSG00000165495,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5319,PLA2G1B,"phospholipase A2, group IB (pancreas)",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLA2G1B,HGNC:9030,phospholipase A2 group IB,5319,ENSG00000170890,PLA2G1B,Phospholipase A2,Enzyme,PA21B_HUMAN,5.7,IC50,CHEMBL
5321,PLA2G4A,"phospholipase A2, group IVA (cytosolic, calcium-dependent)",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLA2G4A,HGNC:9035,phospholipase A2 group IVA,5321,ENSG00000116711,PLA2G4A,Cytosolic phospholipase A2,Enzyme,PA24A_HUMAN,0,0,WOMBAT-PK
100137049,PLA2G4B,"phospholipase A2, group IVB (cytosolic)",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLA2G4B,HGNC:9036,phospholipase A2 group IVB,100137049,ENSG00000243708,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8605,PLA2G4C,"phospholipase A2, group IVC (cytosolic, calcium-independent)",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLA2G4C,HGNC:9037,phospholipase A2 group IVC,8605,ENSG00000105499,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
283748,PLA2G4D,"phospholipase A2, group IVD (cytosolic)",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLA2G4D,HGNC:30038,phospholipase A2 group IVD,283748,ENSG00000159337,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
8398,PLA2G6,"phospholipase A2, group VI (cytosolic, calcium-independent)",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLA2G6,HGNC:9039,phospholipase A2 group VI,8398,ENSG00000184381,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7941,PLA2G7,"phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLA2G7,HGNC:9040,phospholipase A2 group VII,7941,ENSG00000146070,PLA2G7,Platelet-activating factor acetylhydrolase,Enzyme,PAFA_HUMAN,7.3,IC50,CHEMBL
9373,PLAA,phospholipase A2-activating protein,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLAA,HGNC:9043,phospholipase A2 activating protein,9373,ENSG00000137055,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5327,PLAT,"plasminogen activator, tissue",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLAT,HGNC:9051,"plasminogen activator, tissue type",5327,ENSG00000104368,PLAT,Tissue-type plasminogen activator,Enzyme,TPA_HUMAN,0,0,DRUGBANK
22874,PLEKHA6,"pleckstrin homology domain containing, family A member 6",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLEKHA6,HGNC:17053,pleckstrin homology domain containing A6,22874,ENSG00000143850,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5340,PLG,plasminogen,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLG,HGNC:9071,plasminogen,5340,ENSG00000122194,PLG,Plasminogen,Enzyme,PLMN_HUMAN,4.4,IC50,CHEMBL
51090,PLLP,plasmolipin,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLLP,HGNC:18553,plasmolipin,51090,ENSG00000102934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5354,PLP1,proteolipid protein 1,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLP1,HGNC:9086,proteolipid protein 1,5354,ENSG00000123560,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
57088,PLSCR4,phospholipid scramblase 4,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PLSCR4,HGNC:16497,phospholipid scramblase 4,57088,ENSG00000114698,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5375,PMP2,peripheral myelin protein 2,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PMP2,HGNC:9117,peripheral myelin protein 2,5375,ENSG00000147588,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5368,PNOC,prepronociceptin,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PNOC,HGNC:9163,prepronociceptin,5368,ENSG00000168081,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
55163,PNPO,pyridoxamine 5'-phosphate oxidase,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PNPO,HGNC:30260,pyridoxamine 5'-phosphate oxidase,55163,ENSG00000108439,PNPO,Pyridoxine-5'-phosphate oxidase,Enzyme,PNPO_HUMAN,0,0,WOMBAT-PK
5444,PON1,paraoxonase 1,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PON1,HGNC:9204,paraoxonase 1,5444,ENSG00000005421,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5465,PPARA,peroxisome proliferator-activated receptor alpha,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPARA,HGNC:9232,peroxisome proliferator activated receptor alpha,5465,ENSG00000186951,PPARA,Peroxisome proliferator-activated receptor alpha,Nuclear hormone receptor,PPARA_HUMAN,4.300000191,EC50,IUPHAR
5468,PPARG,peroxisome proliferator-activated receptor gamma,C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPARG,HGNC:9236,peroxisome proliferator activated receptor gamma,5468,ENSG00000132170,PPARG,Peroxisome proliferator-activated receptor gamma,Nuclear hormone receptor,PPARG_HUMAN,0,0,CHEMBL
10891,PPARGC1A,"peroxisome proliferator-activated receptor gamma, coactivator 1 alpha",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPARGC1A,HGNC:9237,PPARG coactivator 1 alpha,10891,ENSG00000109819,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5478,PPIA,peptidylprolyl isomerase A (cyclophilin A),C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPIA,HGNC:9253,peptidylprolyl isomerase A,5478,ENSG00000196262,PPIA,Peptidyl-prolyl cis-trans isomerase A,Enzyme,PPIA_HUMAN,8.0458,IC50,WOMBAT-PK
84152,PPP1R1B,"protein phosphatase 1, regulatory (inhibitor) subunit 1B",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPP1R1B,HGNC:9287,protein phosphatase 1 regulatory inhibitor subunit 1B,84152,ENSG00000131771,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
84687,PPP1R9B,"protein phosphatase 1, regulatory subunit 9B",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPP1R9B,HGNC:9298,protein phosphatase 1 regulatory subunit 9B,84687,ENSG00000108819,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5521,PPP2R2B,"protein phosphatase 2, regulatory subunit B, beta",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPP2R2B,HGNC:9305,protein phosphatase 2 regulatory subunit Bbeta,5521,ENSG00000156475,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
5533,PPP3CC,"protein phosphatase 3, catalytic subunit, gamma isozyme",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPP3CC,HGNC:9316,protein phosphatase 3 catalytic subunit gamma,5533,ENSG00000120910,PPP3CC,Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform,Enzyme,PP2BC_HUMAN,0,0,WOMBAT-PK
5534,PPP3R1,"protein phosphatase 3, regulatory subunit B, alpha",C0036341,schizophrenia,Schizophrenia spectrum and other psychotic disorders,C0036341,Schizophrenia,disease,F03,Mental Disorders,HP:0000707,Abnormality of the nervous system,DOID:150,disease of mental health,T048,Mental or Behavioral Dysfunction,PPP3R1,HGNC:9317,"protein phosphatase 3 regulatory subunit B, alpha",5534,ENSG00000221823,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
